1.7639507,57.8163285,14.9999985
1.8723010,57.9844729,14.9999985
1.9811858,58.1523358,14.9999985
2.0904987,58.3197671,14.9999985
2.2002812,58.4868471,14.9999985
2.3105750,58.6536565,14.9999985
2.4213720,58.8201992,14.9999985
2.5326640,58.9864792,14.9999985
2.6443438,59.1523533,14.9999985
2.7564419,59.3178833,14.9999985
2.8690115,59.4831618,14.9999985
2.9820461,59.6481919,14.9999985
3.0955387,59.8129769,14.9999985
3.2093883,59.9773837,14.9999985
3.3236114,60.1414497,14.9999985
3.4382729,60.3052799,14.9999985
3.5533673,60.4688768,14.9999985
3.6688889,60.6322432,14.9999985
3.7847451,60.7952596,14.9999985
3.9009337,60.9579356,14.9999985
4.0175307,61.1203901,14.9999985
4.1345299,61.2826259,14.9999985
4.2519253,61.4446462,14.9999985
4.3696351,61.6063504,14.9999985
4.4876342,61.7677183,14.9999985
4.6060070,61.9288812,14.9999985
4.7247457,62.0898429,14.9999985
4.8438421,62.2506072,14.9999985
4.9632286,62.4110979,14.9999985
5.0828556,62.5712667,14.9999985
5.2028119,62.7312531,14.9999985
5.3230867,62.8910631,14.9999985
5.4436695,63.0507029,14.9999985
5.5645094,63.2101255,14.9999985
5.6855373,63.3692642,14.9999985
5.8068312,63.5282520,14.9999985
5.9283733,63.6870957,14.9999985
6.0501457,63.8458019,14.9999985
6.1721126,64.0043541,14.9999985
6.2942054,64.1626981,14.9999985
6.4164707,64.3209390,14.9999985
6.5388877,64.4790950,14.9999985
6.6614353,64.6371844,14.9999985
6.7840895,64.7952217,14.9999985
6.9068011,64.9532022,14.9999985
7.0295309,65.1111713,14.9999985
7.1522137,65.2691476,14.9999985
7.2747847,65.4271497,14.9999985
7.3971931,65.5852149,14.9999985
7.5197960,65.7438997,14.9999985
7.6420787,65.9026002,14.9999985
7.7639648,66.0612706,14.9999985
7.8853783,66.2198651,14.9999985
8.0062430,66.3783379,14.9999985
8.1279146,66.5385368,14.9999985
8.2489345,66.6986320,14.9999985
8.3691748,66.8585390,14.9999985
8.4885660,67.0182502,14.9999986
8.6070390,67.1777582,14.9999986
8.7266213,67.3399124,14.9999987
8.8452167,67.5020100,14.9999987
8.9626509,67.6639270,14.9999988
9.0788561,67.8256833,14.9999989
9.1938492,67.9874189,14.9999990
9.3097458,68.1522724,14.9999988
9.4242173,68.3170660,14.9999987
9.5372583,68.4818645,14.9999985
9.6488634,68.6467327,14.9999983
9.7594141,68.8123186,14.9999983
9.8698653,68.9801742,14.9999987
9.9788240,69.1482753,14.9999990
10.0862899,69.3166664,14.9999994
10.1922627,69.4853921,14.9999998
10.2970715,69.6550312,14.9994764
10.4008229,69.8257436,14.9983847
10.5033475,69.9971331,14.9972930
10.6048388,70.1693814,14.9962013
10.7054904,70.3426706,14.9951097
10.8038652,70.5143333,14.9861610
10.9013115,70.6866280,14.9748723
10.9984944,70.8607465,14.9635835
11.0955909,71.0370347,14.9522948
11.1927778,71.2158385,14.9410061
11.2853140,71.3883198,14.9173093
11.3777421,71.5630025,14.8930864
11.4701130,71.7402665,14.8688635
11.5622714,71.9201105,14.8446406
11.6540621,72.1025328,14.8204178
11.7415238,72.2797111,14.7874459
11.8279180,72.4580852,14.7533269
11.9136644,72.6385142,14.7192078
11.9986796,72.8208475,14.6850888
12.0828803,73.0049346,14.6509698
12.1651645,73.1883319,14.6131996
12.2456523,73.3712143,14.5725175
12.3250186,73.5550857,14.5318354
12.4031171,73.7396373,14.4911533
12.4798017,73.9245604,14.4504711
12.5551705,74.1101545,14.4093545
12.6307530,74.3004323,14.3646621
12.7042142,74.4898026,14.3199696
12.7752595,74.6776505,14.2752771
12.8435942,74.8633609,14.2305846
12.9089237,75.0463185,14.1858921
12.9771917,75.2442524,14.1391091
13.0425908,75.4412713,14.0918700
13.1036150,75.6325634,14.0446310
13.1601953,75.8174045,13.9973919
13.2135159,75.9994479,13.9498389
13.2701779,76.2031388,13.9000747
13.3213158,76.3979257,13.8503104
13.3678997,76.5859356,13.8005462
13.4114903,76.7718843,13.7509962
13.4543610,76.9646735,13.7022099
13.4952902,77.1582565,13.6534235
13.5353153,77.3560655,13.6046372
13.5728849,77.5482161,13.5586894
13.6086463,77.7373406,13.5150438
13.6442642,77.9339333,13.4713981
13.6793442,78.1381579,13.4277524
13.7116953,78.3386312,13.3857045
13.7404156,78.5290535,13.3459341
13.7678866,78.7250327,13.3061637
13.7938479,78.9262714,13.2663933
13.8180390,79.1324725,13.2266229
13.8389754,79.3309409,13.1877492
13.8573762,79.5265141,13.1493476
13.8738502,79.7251345,13.1109460
13.8882969,79.9263547,13.0725444
13.9006158,80.1297267,13.0341428
13.9105770,80.3317893,12.9911669
13.9182085,80.5311325,12.9422370
13.9237516,80.7312397,12.8933071
13.9272379,80.9316988,12.8443772
13.9286988,81.1320978,12.7954474
13.9281650,81.3321481,12.7463784
13.9256254,81.5350915,12.6930605
13.9212186,81.7368683,12.6397425
13.9151128,81.9372250,12.5864245
13.9074758,82.1359085,12.5331065
13.8984759,82.3326653,12.4797886
13.8878675,82.5343422,12.4263325
13.8757747,82.7363106,12.3728260
13.8622081,82.9361590,12.3193194
13.8470485,83.1340937,12.2658129
13.8301767,83.3303213,12.2123063
13.8110080,83.5296759,12.1596789
13.7896064,83.7297257,12.1074564
13.7661132,83.9284436,12.0552339
13.7404748,84.1259513,12.0030114
