# x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
36.0093,66.8804,1.0744,1.0744,0.602630940329674
36.0093,66.816,1.0564,1.0564,0.12509128876189463
36.0738,66.7515,1.0416,1.0416,-0.5480490920753704
36.0738,66.687,1.0564,1.0564,-1.0380973299505718
36.0738,66.6226,1.0744,1.0744,-1.0588820139369544
36.0738,66.5581,1.0564,1.0564,-0.8209393987764233
36.1382,66.4937,1.0416,1.0416,-0.4875391866580354
36.1382,66.4292,1.0564,1.0564,-0.2593267094995742
36.1382,66.3647,1.0564,1.0564,-0.03609553564638746
36.2027,66.3003,1.0299,1.0299,0.3293216493053714
36.2027,66.2358,1.0416,1.0416,0.5962487034736274
36.2027,66.1714,1.0564,1.0564,0.8709068058785414
36.2027,66.1069,1.0564,1.0564,1.1472273491076008
36.2672,66.0424,1.0349,1.0349,0.9038578329671276
36.2672,65.978,1.0564,1.0564,0.30511998319681194
36.2672,65.9135,1.0564,1.0564,-0.28232466827495684
36.2672,65.8491,1.0349,1.0349,-0.8803071373135007
36.3316,65.7846,1.0564,1.0564,-1.6015880115362104
36.3316,65.7201,1.0564,1.0564,-0.9256407636894632
36.3316,65.6557,1.0349,1.0349,-0.2706580682329615
36.3961,65.5912,1.0597,1.0597,0.6430473296143222
36.3961,65.5268,1.0564,1.0564,1.3120109220877092
36.4605,65.4623,1.0564,1.0564,1.1599595700511753
36.4605,65.3978,1.0597,1.0597,0.5283181215906346
36.525,65.3334,1.0349,1.0349,-0.3367988363406073
36.525,65.2689,1.0597,1.0597,-0.9615838227628637
36.525,65.2045,1.0564,1.0564,-1.3471332870292863
36.5895,65.14,1.0597,1.0597,-0.8262321900136103
36.5895,65.0755,1.0597,1.0597,-0.4617750026669381
36.6539,65.0111,1.0597,1.0597,0.036951354749075634
36.6539,64.9466,1.0597,1.0597,0.38945332946926103
36.7184,64.8822,1.0597,1.0597,0.24171375269877313
36.7184,64.8177,1.0597,1.0597,0.13061011065232914
36.7828,64.7532,1.0613,1.0613,-0.027760565262520912
36.8473,64.6888,1.0416,1.0416,-0.16022967047710993
36.8473,64.6243,1.0613,1.0613,-0.07113277985042989
36.9118,64.5599,1.0613,1.0613,0.054455838787474564
36.9762,64.4954,1.0416,1.0416,0.17926296715247908
36.9762,64.4309,1.0613,1.0613,0.26671881073439635
37.0407,64.3665,1.0695,1.0695,-0.02561016953007332
37.1051,64.302,1.0613,1.0613,-0.36491414786678816
37.1696,64.2376,1.0416,1.0416,-0.7125826343650351
37.1696,64.1731,1.0613,1.0613,-0.9577882818779012
37.2341,64.1086,1.0662,1.0662,-0.6303715925066071
37.2985,64.0442,1.0662,1.0662,-0.30690568820486663
37.363,63.9797,1.0662,1.0662,0.009551638815644118
37.4274,63.9153,1.0662,1.0662,0.2449416145622125
37.4919,63.8508,1.0662,1.0662,0.14706503258314854
37.5564,63.7863,1.0662,1.0662,0.048006400654511845
37.6208,63.7219,1.0662,1.0662,-0.05133805067381269
37.6853,63.6574,1.0662,1.0662,-0.08221541931474871
37.7497,63.593,1.0662,1.0662,-0.004767190950411788
37.8142,63.5285,1.0662,1.0662,0.07263662022858601
37.8787,63.464,1.0662,1.0662,0.14985913495114064
37.9431,63.3996,1.0613,1.0613,0.06066180536225053
38.0076,63.3996,1.0416,1.0416,-0.0877150251076324
38.072,63.3351,1.0613,1.0613,-0.29827773894870735
38.1365,63.2707,1.0695,1.0695,-0.5098914732703094
38.201,63.2062,1.0613,1.0613,-0.5859146455203811
38.2654,63.2062,1.0416,1.0416,-0.537256889959624
38.3299,63.1417,1.0613,1.0613,-0.470686166306086
38.3943,63.0773,1.0613,1.0613,-0.4075740139595232
38.4588,63.0773,1.0416,1.0416,-0.3649412743006688
38.5233,63.0128,1.0613,1.0613,-0.30219225481120804
38.5877,62.9484,1.0597,1.0597,-0.23592116456736353
38.6522,62.9484,1.0597,1.0597,-0.18809613434390335
38.7166,62.8839,1.0597,1.0597,-0.12020569032848219
38.7811,62.8839,1.0597,1.0597,-0.07241581617224109
38.8456,62.8839,1.0299,1.0299,-0.11352392249165538
38.91,62.8194,1.0597,1.0597,-0.29034540604599485
38.9745,62.8194,1.0349,1.0349,-0.41873544643287824
39.0389,62.755,1.0597,1.0597,-0.6073820471893471
39.1034,62.755,1.0564,1.0564,-0.7457688826999337
39.1679,62.755,1.0349,1.0349,-0.8852907581981854
39.2323,62.755,1.013,1.013,-0.9169860367151889
39.2968,62.755,0.9942,0.9942,-0.6653680545525839
39.3612,62.6905,1.0349,1.0349,-0.3140219435442587
39.4257,62.6905,1.013,1.013,-0.07152074449180423
39.4902,62.6905,0.9942,0.9942,0.16827109185226516
39.5546,62.6261,1.0416,1.0416,0.3850544995278808
39.6191,62.6261,1.0299,1.0299,0.16996910968966897
39.6835,62.6261,1.0215,1.0215,-0.04554297471888098
39.748,62.6261,1.0164,1.0164,-0.26343684119547534
39.8125,62.6261,1.0147,1.0147,-0.48428621772153796
39.8769,62.6261,1.0147,1.0147,-0.7062937838077716
39.9414,62.5616,1.0744,1.0744,-0.6666450361375563
40.0058,62.5616,1.0564,1.0564,-0.4757990839069275
40.0703,62.5616,1.0416,1.0416,-0.2876796149127938
40.1348,62.5616,1.0299,1.0299,-0.1026041178711264
40.1992,62.4971,1.0564,1.0564,0.15741292099373796
40.2637,62.4971,1.0744,1.0744,0.16604337699506336
40.3281,62.4971,1.0792,1.0792,0.15098875732802058
40.3926,62.4971,1.0792,1.0792,0.13564101746564278
40.4571,62.4971,1.0792,1.0792,0.12008224729956042
40.5215,62.4971,1.0792,1.0792,0.10439093104120094
40.586,62.4327,1.0147,1.0147,-0.01588504124004723
40.6504,62.4327,1.0147,1.0147,-0.13887064116735043
40.7149,62.4327,1.0164,1.0164,-0.26184655993503086
40.7794,62.4327,1.0215,1.0215,-0.38415923887712494
40.8438,62.4327,1.0299,1.0299,-0.5044327025088118
40.9083,62.4327,1.0416,1.0416,-0.6148394297965881
40.9727,62.4327,1.0564,1.0564,-0.7234877802745532
41.0372,62.3682,1.013,1.013,-0.8886634512428703
41.1017,62.3682,1.0147,1.0147,-1.0109136797872549
41.1661,62.3682,1.0147,1.0147,-1.1324397539434081
41.2306,62.3682,1.0147,1.0147,-0.6956345291067059
41.295,62.3682,1.0164,1.0164,-0.16283303719545114
41.3595,62.3682,1.0215,1.0215,0.3694935441912087
41.424,62.3682,1.0299,1.0299,0.9157032096446016
41.4884,62.3682,1.0416,1.0416,1.4701750601058972
41.5529,62.3682,1.0564,1.0564,1.0602399616570901
41.6173,62.3682,1.0744,1.0744,0.48203240406508835
41.6818,62.3682,1.0744,1.0744,-0.07929938459798225
41.7463,62.3038,1.0164,1.0164,-0.8808191473776368
41.8107,62.3038,1.0215,1.0215,-1.3235343375218205
41.8752,62.3038,1.0299,1.0299,-0.9882821214575358
41.9396,62.3038,1.0416,1.0416,-0.6509481601789705
42.0041,62.3038,1.0564,1.0564,-0.32187914845805643
42.0686,62.3038,1.0744,1.0744,0.0004226869213917113
42.133,62.3038,1.0744,1.0744,0.27256152574855946
42.1975,62.3038,1.0564,1.0564,0.27008192068680253
42.2619,62.3038,1.0416,1.0416,0.2660792385694492
42.3264,62.2393,1.0416,1.0416,0.2579150249745729
42.3909,62.2393,1.0564,1.0564,0.250502250983875
42.4553,62.2393,1.0744,1.0744,0.0741422405764381
42.5198,62.2393,1.0792,1.0792,-0.22714823554308555
42.5842,62.2393,1.0744,1.0744,-0.5323377186714854
42.6487,62.2393,1.0564,1.0564,-0.8464643394262856
42.7132,62.2393,1.0416,1.0416,-1.1637033904056289
42.7776,62.1748,1.0416,1.0416,-0.7933627443290138
42.8421,62.1748,1.0564,1.0564,-0.293950880204785
42.9065,62.1748,1.0744,1.0744,0.19582200344856202
42.971,62.1748,1.0792,1.0792,0.693057038803575
43.0355,62.1748,1.0792,1.0792,1.2037520297437538
43.0999,62.1748,1.0792,1.0792,1.0239469885926689
43.1644,62.1104,1.0164,1.0164,0.6353902341354398
43.2288,62.1104,1.0215,1.0215,0.36799897228937667
43.2933,62.1104,1.0299,1.0299,0.1071978472417607
43.3578,62.1104,1.0416,1.0416,-0.12462996875063694
43.4222,62.1104,1.0564,1.0564,-0.2963638595412713
43.4867,62.1104,1.0744,1.0744,-0.4721556103608864
43.5511,62.1104,1.0792,1.0792,-0.6517587027167928
43.6156,62.1104,1.0792,1.0792,-0.8332737270328592
43.6801,62.0459,1.0147,1.0147,-0.7880770919691753
43.7445,62.0459,1.0164,1.0164,-0.5502502428296775
43.809,62.0459,1.0215,1.0215,-0.3162665361650285
43.8734,62.0459,1.0299,1.0299,-0.0870292105838472
43.9379,62.0459,1.0416,1.0416,0.1411035516190936
44.0024,62.0459,1.0564,1.0564,0.2050879698847045
44.0668,62.0459,1.0744,1.0744,0.1654793469251145
44.1313,62.0459,1.0792,1.0792,0.12534752920395612
44.1957,62.0459,1.0792,1.0792,0.08497239582278827
44.2602,61.9815,1.0147,1.0147,0.027534088640077187
44.3247,61.9815,1.0147,1.0147,-0.04121322687957215
44.3891,61.9815,1.0164,1.0164,-0.11181582926388686
44.4536,61.9815,1.0215,1.0215,-0.1820965918418418
44.518,61.9815,1.0299,1.0299,-0.2514503813950609
44.5825,61.9815,1.0416,1.0416,-0.31954857727874697
44.647,61.9815,1.0564,1.0564,-0.06477278843788206
44.7114,61.9815,1.0744,1.0744,0.2538440931089902
44.7759,61.917,1.0147,1.0147,0.71640126763672
44.8403,61.917,1.0147,1.0147,1.051944331030842
44.9048,61.917,1.0164,1.0164,1.2536261538426514
44.9693,61.917,1.0215,1.0215,0.7102185654334513
45.0337,61.917,1.0299,1.0299,0.1826746342697377
45.0982,61.917,1.0416,1.0416,-0.3391452248755289
45.1626,61.917,1.0564,1.0564,-0.8713971940907203
45.2271,61.917,1.0744,1.0744,-1.2891172791425576
45.2916,61.917,1.0744,1.0744,-0.9509968636032502
45.356,61.8525,1.0215,1.0215,-0.4731791080544867
45.4205,61.8525,1.0299,1.0299,-0.14551417875952793
45.4849,61.8525,1.0416,1.0416,0.17799169006491333
45.5494,61.8525,1.0564,1.0564,0.31228480084076277
45.6139,61.8525,1.0744,1.0744,0.22101751939179193
45.6783,61.7881,1.0164,1.0164,0.08991307551715587
45.7428,61.7881,1.0215,1.0215,-0.0035904883754670647
45.8072,61.7881,1.0299,1.0299,-0.09692782535371128
45.8717,61.7881,1.0416,1.0416,-0.08170918379899673
45.9362,61.7236,0.9942,0.9942,-0.016316988534870878
46.0006,61.7236,1.013,1.013,0.029775761761700915
46.0651,61.7236,1.0299,1.0299,0.07602107538737539
46.1295,61.7236,1.0416,1.0416,0.10950457004420686
46.194,61.7236,1.0564,1.0564,0.015661286256704855
46.2585,61.6592,1.013,1.013,-0.11698008783736331
46.3229,61.6592,1.0299,1.0299,-0.21003845776080654
46.3874,61.6592,1.0416,1.0416,-0.3019291865283179
46.4518,61.6592,1.0564,1.0564,-0.222406208811015
46.5163,61.6592,1.0744,1.0744,0.1022104714817359
46.5808,61.5947,1.0299,1.0299,0.5674010918407072
46.6452,61.5947,1.0416,1.0416,0.9063846407329633
46.7097,61.5947,1.0564,1.0564,1.2465493298746824
46.7741,61.5302,1.013,1.013,0.7208899065638772
46.8386,61.5302,1.0349,1.0349,0.19271965665814306
46.9031,61.4658,0.9942,0.9942,-0.546379288978088
46.9675,61.4658,1.013,1.013,-1.0845555780441352
47.032,61.4658,1.0349,1.0349,-1.1513459273128666
47.0964,61.4658,1.0597,1.0597,-0.8184147870668982
47.1609,61.4013,1.0299,1.0299,-0.35533571110737294
47.2254,61.4013,1.0564,1.0564,-0.037436460759754285
47.2898,61.4013,1.0597,1.0597,0.27902960127004417
47.3543,61.3369,1.0349,1.0349,0.24386138636887708
47.4187,61.3369,1.0597,1.0597,0.18151617361874473
47.4832,61.2724,1.0299,1.0299,0.0920270500812771
47.5477,61.2724,1.0597,1.0597,0.028335841519830457
47.6121,61.2079,1.0299,1.0299,-0.06371582676421378
47.6766,61.2079,1.0613,1.0613,-0.12919285721265428
47.741,61.1435,1.0416,1.0416,-0.22076790396611282
47.8055,61.1435,1.0613,1.0613,-0.2844687853046988
47.87,61.079,1.0597,1.0597,-0.0904544563392281
47.9344,61.079,1.0597,1.0597,0.22704975468735297
47.9989,61.0146,1.0613,1.0613,0.6868641863213049
48.0633,60.9501,1.0416,1.0416,1.1596254229610203
48.1278,60.9501,1.0613,1.0613,1.077003468122238
48.1923,60.8856,1.0695,1.0695,0.3187014229469061
48.2567,60.8212,1.0662,1.0662,-0.41961126334848503
48.3212,60.8212,1.0416,1.0416,-0.9556681815223056
48.3856,60.7567,1.0613,1.0613,-1.1012361266423834
48.4501,60.6923,1.0662,1.0662,-0.618142668824225
48.5146,60.6278,1.0662,1.0662,-0.1500695495864965
48.579,60.5633,1.0662,1.0662,0.31051267893942386
48.6435,60.4989,1.0662,1.0662,0.2410476797975052
48.7079,60.4344,1.0613,1.0613,0.10739752768382867
48.7724,60.37,1.0416,1.0416,-0.027418083020492014
48.7724,60.3055,1.0662,1.0662,-0.12274086041790458
48.8369,60.241,1.0695,1.0695,-0.054578794183073244
48.9013,60.1766,1.0613,1.0613,0.013382126843172953
48.9658,60.1121,1.0416,1.0416,0.08152179318336128
48.9658,60.0477,1.0613,1.0613,0.10950199035711411
48.9658,59.9832,1.0282,1.0282,0.01398773072511729
49.0302,59.9187,1.0416,1.0416,-0.12098421810006531
49.0947,59.8543,1.0613,1.0613,-0.2546199136916432
49.0947,59.7898,1.0299,1.0299,-0.34721378551773385
49.1592,59.7254,1.0597,1.0597,0.061381088400965525
49.2236,59.6609,1.0597,1.0597,0.5269738897468277
49.2236,59.5964,1.0597,1.0597,0.8669893354115896
49.2881,59.532,1.0597,1.0597,1.3331589481800352
49.2881,59.4675,1.0597,1.0597,0.7860700257273084
49.2881,59.4031,1.0299,1.0299,0.2538917539398055
49.3525,59.3386,1.0597,1.0597,-0.4886071459627998
49.3525,59.2741,1.0299,1.0299,-1.0290578145020401
49.417,59.2097,1.0597,1.0597,-1.0576688645811712
49.417,59.1452,1.0349,1.0349,-0.7143799589146689
49.417,59.0808,1.013,1.013,-0.3789838771650222
49.417,59.0163,0.9942,0.9942,-0.051249838307975325
49.4815,58.9518,1.0349,1.0349,0.34431621318093253
49.4815,58.8874,1.013,1.013,0.2517535866191657
49.5459,58.8229,1.0564,1.0564,0.1180108317331677
49.5459,58.7585,1.0349,1.0349,0.02263869599667042
49.5459,58.694,1.013,1.013,-0.07299701022969787
49.5459,58.6295,0.9942,0.9942,-0.10010544459256274
49.5459,58.5651,0.9786,0.9786,-0.05175249367737166
49.5459,58.5006,0.9663,0.9663,-0.003463910004782224
49.6104,58.4362,1.0215,1.0215,0.06478842770857536
49.6104,58.3717,1.013,1.013,0.11327418693186656
49.6104,58.3072,0.9942,0.9942,0.04776625892354216
49.6104,58.2428,0.9786,0.9786,-0.0481301610351345
49.6104,58.1783,0.9663,0.9663,-0.1439303088194046
49.6104,58.1139,0.9574,0.9574,-0.23877870855822533
49.6104,58.0494,0.9521,0.9521,-0.3321781466444536
49.6104,57.9849,0.9503,0.9503,-0.13271254878822655
49.6748,57.9205,1.0147,1.0147,0.33065170497925533
49.6748,57.856,1.0147,1.0147,0.6667239192015812
49.6748,57.7916,1.0147,1.0147,1.0105982089293417
49.6748,57.7271,1.0147,1.0147,1.3448771661542969
49.6748,57.6626,1.0147,1.0147,0.7914981954466961
49.6748,57.5982,1.0147,1.0147,0.2533190257496511
49.6748,57.5337,1.0147,1.0147,-0.27668550271905396
49.6748,57.4693,1.0147,1.0147,-0.8155880724319405
49.6748,57.4048,1.0147,1.0147,-1.3640845029789996
49.6748,57.3403,1.0147,1.0147,-1.0031539730117822
49.6748,57.2759,1.0147,1.0147,-0.6390146450450915
49.6748,57.2114,1.0147,1.0147,-0.2835976835103416
49.6748,57.147,1.0147,1.0147,0.0642855888887824
49.6748,57.0825,1.0147,1.0147,0.4144313272892463
49.6748,57.018,1.0147,1.0147,0.2902870050476108
49.6748,56.9536,1.0147,1.0147,0.1138953592664981
49.6748,56.8891,1.0147,1.0147,-0.06387553382427827
49.6748,56.8247,1.0147,1.0147,-0.24076883470654561
49.6748,56.7602,1.0147,1.0147,-0.41526741198547246
49.6748,56.6957,1.0147,1.0147,-0.163754967849871
49.6748,56.6313,1.0164,1.0164,0.18447677430765555
49.6748,56.5668,1.0215,1.0215,0.5380882178421941
49.6104,56.5024,0.9663,0.9663,1.0529962966218027
49.6104,56.4379,0.9786,0.9786,1.3016273524760458
49.6104,56.3734,0.9942,0.9942,0.7451571803078202
49.6104,56.309,1.013,1.013,0.20489327323859777
49.6104,56.2445,1.0147,1.0147,-0.32871431367718873
49.6104,56.1801,1.0164,1.0164,-0.8727905334141706
49.6104,56.1156,1.0215,1.0215,-1.3202241201423157
49.6104,56.0511,1.0299,1.0299,-0.9643016318030264
49.6104,55.9867,1.0416,1.0416,-0.6072833876809234
49.6104,55.9222,1.0564,1.0564,-0.2590953941271747
49.6104,55.8578,1.0744,1.0744,0.08215679241160126
49.6104,55.7933,1.0564,1.0564,0.41455112839059527
49.5459,55.7288,1.0299,1.0299,0.20450832902787078
49.5459,55.6644,1.0416,1.0416,0.053545352208973815
49.5459,55.5999,1.0564,1.0564,-0.09809516552717341
49.5459,55.5355,1.0744,1.0744,-0.2486839608758083
49.5459,55.471,1.0564,1.0564,-0.25914171870836056
49.5459,55.4065,1.0416,1.0416,-0.001448452299151144
49.4815,55.3421,1.0299,1.0299,0.3634236401621965
49.4815,55.2776,1.0416,1.0416,0.6275973676256899
49.4815,55.2132,1.0564,1.0564,0.8952843808627524
49.4815,55.1487,1.0744,1.0744,0.8677936432819734
49.4815,55.0842,1.0564,1.0564,0.680271140975515
49.417,55.0198,1.0299,1.0299,0.4185129665330053
49.417,54.9553,1.0416,1.0416,0.2385639190381238
49.417,54.8909,1.0564,1.0564,0.05623738279942891
49.417,54.8264,1.0744,1.0744,-0.20886597643548813
49.417,54.7619,1.0744,1.0744,-0.4785994557084455
49.417,54.6975,1.0564,1.0564,-0.7556679469718883
49.417,54.633,1.0416,1.0416,-1.0374745969081334
49.3525,54.5686,1.0416,1.0416,-1.028114937198109
49.3525,54.5041,1.0564,1.0564,-0.49238311019612396
49.3525,54.4396,1.0744,1.0744,0.028456188442000527
49.3525,54.3752,1.0564,1.0564,0.5507570113502698
49.3525,54.3107,1.0416,1.0416,1.091976365008627
49.3525,54.2463,1.0299,1.0299,1.2649165991331102
49.2881,54.1818,1.0416,1.0416,0.6388784666278425
49.2881,54.1173,1.0564,1.0564,0.20593419141513913
49.2881,54.0529,1.0744,1.0744,-0.21660279069817592
49.2881,53.9884,1.0744,1.0744,-0.637882055504687
49.2881,53.924,1.0564,1.0564,-0.368150763056485
49.2881,53.8595,1.0416,1.0416,0.07613799976319183
49.2236,53.795,1.0416,1.0416,0.7195648050520697
49.2236,53.7306,1.0564,1.0564,1.1881997381279152
49.2236,53.6661,1.0744,1.0744,1.406039077178916
49.2236,53.6017,1.0744,1.0744,0.7419706924230174
49.2236,53.5372,1.0564,1.0564,0.1026906513581669
49.2236,53.4727,1.0416,1.0416,-0.5297188387951343
49.1592,53.4083,1.0416,1.0416,-1.4554420693889507
49.1592,53.3438,1.0564,1.0564,-1.374577704437087
49.1592,53.2794,1.0744,1.0744,-0.64224593355405
49.1592,53.2149,1.0744,1.0744,0.06600598037049202
49.1592,53.1504,1.0564,1.0564,0.7796473950005595
49.1592,53.086,1.0416,1.0416,1.522061692538054
49.0947,53.0215,1.0299,1.0299,1.136540785967065
49.0947,52.9571,1.0416,1.0416,0.371623709500995
49.0947,52.8926,1.0564,1.0564,-0.37267022501139374
49.0947,52.8281,1.0744,1.0744,-1.1286668797133756
49.0947,52.7637,1.0564,1.0564,-1.8888986435645112
49.0947,52.6992,1.0416,1.0416,-1.209644029302456
49.0302,52.6348,1.0299,1.0299,0.04003075371260642
49.0302,52.5703,1.0416,1.0416,0.9382965080753681
49.0302,52.5058,1.0564,1.0564,1.931528576085548
49.0302,52.4414,1.0744,1.0744,2.487216321991988
49.0302,52.3769,1.0744,1.0744,1.62957542525842
49.0302,52.3125,1.0564,1.0564,0.8189583289494735
49.0302,52.248,1.0416,1.0416,0.08375801630079732
48.9658,52.1835,1.0416,1.0416,-0.9358435329206669
48.9658,52.1191,1.0564,1.0564,-1.4043957148307011
48.9658,52.0546,1.0744,1.0744,-1.0895416922059251
48.9658,51.9902,1.0744,1.0744,-0.7560337095511017
48.9658,51.9257,1.0564,1.0564,-0.4233251792589268
48.9658,51.8612,1.0416,1.0416,-0.0969690302294306
48.9013,51.7968,1.0299,1.0299,0.24264488739075707
48.9013,51.7323,1.0416,1.0416,0.3724277275450841
48.9013,51.6679,1.0564,1.0564,0.5048595760813989
48.9013,51.6034,1.0744,1.0744,0.6399605706386112
48.9013,51.5389,1.0564,1.0564,0.7754579333577664
48.9013,51.4745,1.0416,1.0416,0.7393844480178302
48.8369,51.41,1.0299,1.0299,0.4503039371928684
48.8369,51.3456,1.0416,1.0416,0.2490792234395476
48.8369,51.2811,1.0564,1.0564,0.05027838035041744
48.8369,51.2166,1.0744,1.0744,-0.14775669032681354
48.8369,51.1522,1.0564,1.0564,-0.20463232900840816
48.8369,51.0877,1.0416,1.0416,-0.13559791896052592
48.7724,51.0233,1.0299,1.0299,-0.037334117243788004
48.7724,50.9588,1.0416,1.0416,0.03247839038134121
48.7724,50.8943,1.0564,1.0564,0.10238539658243488
48.7724,50.8299,1.0744,1.0744,0.08910050651211679
48.7724,50.7654,1.0564,1.0564,0.010605427711111786
48.7724,50.701,1.0416,1.0416,-0.06764071224261209
48.7079,50.6365,1.0299,1.0299,-0.17792897796830645
48.7079,50.572,1.0416,1.0416,-0.2551676580676984
48.7079,50.5076,1.0564,1.0564,-0.14375736216100166
48.7079,50.4431,1.0744,1.0744,0.09725330449228667
48.7079,50.3787,1.0564,1.0564,0.33945322479344486
48.7079,50.3142,1.0416,1.0416,0.586026807778202
48.6435,50.2497,1.0299,1.0299,0.9374330020119551
48.6435,50.1853,1.0416,1.0416,0.7975588463685742
48.6435,50.1208,1.0564,1.0564,0.4248695963336665
48.6435,50.0564,1.0744,1.0744,0.059967190214066796
48.6435,49.9919,1.0564,1.0564,-0.3043987588194685
48.6435,49.9274,1.0416,1.0416,-0.6752615187916046
48.579,49.863,1.0299,1.0299,-1.0593304819550136
48.579,49.7985,1.0416,1.0416,-0.6936557576991511
48.579,49.7341,1.0564,1.0564,-0.3315015811075772
48.579,49.6696,1.0744,1.0744,0.025126761310208103
48.579,49.6051,1.0564,1.0564,0.3804977938641495
48.579,49.5407,1.0416,1.0416,0.738244061773827
48.5146,49.4762,1.0299,1.0299,0.7370490926054091
48.5146,49.4118,1.0416,1.0416,0.6823358754746757
48.5146,49.3473,1.0564,1.0564,0.6285785135194228
48.5146,49.2828,1.0744,1.0744,0.5766882193755378
48.5146,49.2184,1.0564,1.0564,0.5272276847392015
48.5146,49.1539,1.0416,1.0416,0.42551343686863824
48.4501,49.0895,1.0299,1.0299,0.16543893254423336
48.4501,49.025,1.0416,1.0416,-0.01912961832570118
48.4501,48.9605,1.0564,1.0564,-0.20483442587255452
48.4501,48.8961,1.0744,1.0744,-0.39198136771070025
48.4501,48.8316,1.0564,1.0564,-0.5804231839051947
48.4501,48.7672,1.0416,1.0416,-0.6280000570491266
48.3856,48.7027,1.0416,1.0416,-0.4120224920125671
48.3856,48.6382,1.0564,1.0564,-0.2609809135409036
48.3856,48.5738,1.0744,1.0744,-0.11201222533732921
48.3856,48.5093,1.0744,1.0744,0.03620653166450291
48.3856,48.4449,1.0564,1.0564,0.18452396559200085
48.3856,48.3804,1.0416,1.0416,0.14366769736788226
48.3212,48.3159,1.0416,1.0416,0.08378486228837667
48.3212,48.2515,1.0564,1.0564,0.041239809087263636
48.3212,48.187,1.0744,1.0744,-0.0014522470633285681
48.3212,48.1226,1.0744,1.0744,-0.044075554314048485
48.3212,48.0581,1.0564,1.0564,-0.04982156917167978
48.3212,47.9936,1.0416,1.0416,-0.02852744242155495
48.2567,47.9292,1.0416,1.0416,0.0015193577969603515
48.2567,47.8647,1.0564,1.0564,0.022780191842375546
48.2567,47.8003,1.0744,1.0744,0.0440309782838189
48.2567,47.7358,1.0744,1.0744,0.05510213760555648
48.2567,47.6713,1.0564,1.0564,0.012631507142820287
48.2567,47.6069,1.0416,1.0416,-0.029797139206434207
48.1923,47.5424,1.0416,1.0416,-0.08973016592656471
48.1923,47.478,1.0564,1.0564,-0.13186439539731729
48.1923,47.4135,1.0744,1.0744,-0.17374709704442268
48.1923,47.349,1.0744,1.0744,-0.07494931126812998
48.1923,47.2846,1.0564,1.0564,0.07161740783661598
48.1923,47.2201,1.0416,1.0416,0.2190465457680351
48.1278,47.1557,1.0416,1.0416,0.43026324364267593
48.1278,47.0912,1.0564,1.0564,0.5815416996202633
48.1278,47.0267,1.0744,1.0744,0.6237799894676925
48.1278,46.9623,1.0744,1.0744,0.44230211349298065
48.1278,46.8978,1.0564,1.0564,0.26090268863449995
48.1278,46.8334,1.0416,1.0416,0.0814255749680166
48.0633,46.7689,1.0416,1.0416,-0.17068748526783592
48.0633,46.7044,1.0564,1.0564,-0.3484307554780904
48.0633,46.64,1.0744,1.0744,-0.4912838843642014
48.0633,46.5755,1.0744,1.0744,-0.569160218594551
48.0633,46.5111,1.0564,1.0564,-0.6491541657193178
48.0633,46.4466,1.0416,1.0416,-0.7306144072478937
47.9989,46.3821,1.0299,1.0299,-0.8445232290698981
47.9989,46.3177,1.0416,1.0416,-0.9203117916626751
47.9989,46.2532,1.0564,1.0564,-0.4880549085975217
47.9989,46.1888,1.0744,1.0744,-0.023351298617463306
47.9989,46.1243,1.0564,1.0564,0.4471364404192976
47.9989,46.0598,1.0416,1.0416,0.940146273713954
47.9989,45.9954,1.0299,1.0299,1.4537649926212426
47.9344,45.9309,1.0416,1.0416,1.2728036061919719
47.9344,45.8665,1.0564,1.0564,0.8309884808949504
47.9344,45.802,1.0744,1.0744,0.4095903782276366
47.9344,45.7375,1.0744,1.0744,0.0067973819317617415
47.9344,45.6731,1.0564,1.0564,-0.39149281324225454
47.9344,45.6086,1.0416,1.0416,-0.8010769023668597
47.9344,45.5442,1.0299,1.0299,-0.8800906736665551
47.87,45.4797,1.0564,1.0564,-0.5782329636758899
47.87,45.4152,1.0744,1.0744,-0.36179741850151015
47.87,45.3508,1.0792,1.0792,-0.14712212903923155
47.87,45.2863,1.0744,1.0744,0.06678953928343488
47.87,45.2219,1.0564,1.0564,0.2472090431012437
47.87,45.1574,1.0416,1.0416,0.20121544398398458
47.8055,45.0929,1.0299,1.0299,0.13565737217704932
47.8055,45.0285,1.0416,1.0416,0.08919392112255001
47.8055,44.964,1.0564,1.0564,0.04259021079826908
47.8055,44.8996,1.0744,1.0744,-0.003980258363551718
47.8055,44.8351,1.0744,1.0744,-0.03788585661503764
47.8055,44.7706,1.0564,1.0564,-0.06662828973027243
47.741,44.7062,1.0215,1.0215,-0.10712518690366576
47.741,44.6417,1.0299,1.0299,-0.13562192124385827
47.741,44.5773,1.0416,1.0416,-0.16385907238288092
47.741,44.5128,1.0564,1.0564,-0.13600009676251432
47.741,44.4483,1.0744,1.0744,0.02372353398049599
47.741,44.3839,1.0792,1.0792,0.18338230200718245
47.741,44.3194,1.0792,1.0792,0.3446924798652454
47.741,44.255,1.0792,1.0792,0.5075019453566897
47.741,44.1905,1.0792,1.0792,0.6709798015281184
47.741,44.126,1.0744,1.0744,0.6453190969444577
47.741,44.0616,1.0564,1.0564,0.4067760031189671
47.741,43.9971,1.0416,1.0416,0.17059716730774857
47.741,43.9327,1.0299,1.0299,-0.06335076681943665
